cnf,solution,abcdsat-2015,berkmin-2003,boehm1-1992,chaff-2001,cryptominisat-2010,glucose-2011,glucose-2012,grasp-1997,kissat-2020,kissat-mab-2021,kissat-mab-hywalk-2022,limmat-2002,lingeling-2013,lingeling-2014,maple-comsps-drup-2016,maple-lcm-disc-cb-dl-v3-2019,maple-lcm-dist-2017,maple-lcm-dist-cb-2018,minisat-2006,minisat-2008,precosat-2009,rsat-2007,satelite-gti-2005,zchaff-2004
vlsat2_34161_4607712.dimacs,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,403.95,62.21,70.21,71.57,FAILED,7.98,9.35,FAILED,825.58,FAILED,93.13,FAILED,FAILED,113.77,47.24,FAILED,3.84
vlsat2_35929_5082743.dimacs,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
vlsat2_37758_5364539.dimacs,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,511.29,FAILED,85.03,88.04,FAILED,7.22,9.29,FAILED,415.95,FAILED,FAILED,FAILED,3161.70,357.90,10.66,FAILED,4.25
vlsat2_39552_5878762.dimacs,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
vlsat2_40170_5970608.dimacs,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,608.78,FAILED,42.20,42.34,FAILED,8.36,11.02,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,998.01,5.98,FAILED,4.89
vlsat2_57038_10572502.dimacs,SATISFIABLE,FAILED,FAILED,933.88,FAILED,FAILED,FAILED,FAILED,1719.65,FAILED,17.57,17.52,FAILED,34.62,54.42,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,19.89,FAILED,8.89
w15,UNSATISFIABLE,542.96,FAILED,FAILED,FAILED,2007.78,1727.24,3608.99,FAILED,2213.48,4251.63,4261.14,FAILED,3535.87,2188.46,682.26,2530.72,1022.35,1010.65,2624.84,FAILED,FAILED,FAILED,FAILED,FAILED
w16-5,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
w16-6a,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
w19-2.0,UNSATISFIABLE,427.01,FAILED,FAILED,FAILED,2059.13,3107.62,1806.63,FAILED,597.48,1242.30,1242.09,FAILED,3725.39,972.83,692.04,735.26,356.37,1109.36,FAILED,FAILED,3500.53,FAILED,FAILED,FAILED
w19-20.0,UNSATISFIABLE,1247.16,FAILED,FAILED,FAILED,500.41,649.26,FAILED,FAILED,227.59,385.97,393.02,FAILED,2008.95,536.32,1195.97,444.43,269.32,241.63,FAILED,FAILED,1473.17,FAILED,FAILED,FAILED
w19-20.1,UNSATISFIABLE,1015.26,FAILED,FAILED,FAILED,2341.75,FAILED,2254.28,FAILED,457.56,617.76,627.92,FAILED,1438.00,404.57,1950.11,523.86,277.92,266.55,FAILED,FAILED,3990.24,FAILED,FAILED,FAILED
w19-49.0,UNSATISFIABLE,240.60,FAILED,FAILED,FAILED,1572.34,1176.32,3215.62,FAILED,579.23,719.92,733.59,FAILED,3060.57,637.50,517.45,567.58,403.55,401.06,FAILED,FAILED,2480.46,FAILED,FAILED,FAILED
w19-5.1,UNSATISFIABLE,410.39,FAILED,FAILED,FAILED,3779.16,1046.59,1673.35,FAILED,775.89,1287.40,1326.11,FAILED,1425.86,1073.68,467.26,767.72,520.28,499.68,4853.91,FAILED,FAILED,FAILED,FAILED,FAILED
w19-8.0,UNSATISFIABLE,246.51,FAILED,FAILED,FAILED,1178.50,3117.09,FAILED,FAILED,245.96,371.52,389.40,FAILED,1319.52,401.31,1129.15,568.39,335.72,324.77,FAILED,4604.71,3090.54,FAILED,FAILED,FAILED
